Date,Open,High,Low,Close,Adj Close,Volume
2023-01-08,0.806674,0.842027,0.800063,0.840371,0.840371,221262875
2023-01-09,0.840282,0.874219,0.836075,0.844234,0.844234,465942706
2023-01-10,0.843992,0.859830,0.836140,0.858464,0.858464,250740721
2023-01-11,0.858439,0.897017,0.847683,0.893428,0.893428,302396705
2023-01-12,0.897725,0.919670,0.869912,0.916289,0.916289,577693595
2023-01-13,0.916239,0.938290,0.897275,0.931102,0.931102,378692489
2023-01-14,0.931004,1.050641,0.930459,0.999671,0.999671,978285806
2023-01-15,0.999737,1.000438,0.956288,0.983518,0.983518,418050492
2023-01-16,0.983476,1.044241,0.973857,1.019492,1.019492,688279193
2023-01-17,1.019649,1.032709,0.996012,0.996012,0.996012,448317117
2023-01-18,0.995905,1.017185,0.937672,0.940121,0.940121,547193065
2023-01-19,0.940036,0.954757,0.921044,0.952890,0.952890,330694966
2023-01-20,0.952923,1.026321,0.939866,1.026250,1.026250,435529192
2023-01-21,1.026220,1.038505,0.989546,0.989977,0.989977,532015699
2023-01-22,0.990097,1.029599,0.979808,0.994092,0.994092,461378414
2023-01-23,0.994108,1.012206,0.982961,0.995189,0.995189,408263988
2023-01-24,0.994829,1.038658,0.953000,0.955928,0.955928,508536624
2023-01-25,0.955952,1.014361,0.937996,0.993623,0.993623,463858684
2023-01-26,0.993079,1.122496,0.991684,1.122306,1.122306,983939566
2023-01-27,1.123072,1.185705,1.072021,1.158274,1.158274,1013090701
2023-01-28,1.158248,1.166155,1.096737,1.144232,1.144232,624675428
2023-01-29,1.144364,1.196200,1.133303,1.177880,1.177880,629748131
2023-01-30,1.177862,1.178241,1.073565,1.087235,1.087235,602563770
2023-01-31,1.087332,1.120914,1.080363,1.111333,1.111333,418321993
2023-02-01,1.111085,1.201528,1.071382,1.194967,1.194967,641029088
2023-02-02,1.194626,1.251927,1.180182,1.180444,1.180444,832824008
2023-02-03,1.180328,1.250519,1.171930,1.244227,1.244227,696790458
2023-02-04,1.244452,1.281474,1.219098,1.250628,1.250628,531020758
2023-02-05,1.251095,1.257845,1.189648,1.204501,1.204501,562393241
2023-02-06,1.204367,1.236038,1.180760,1.190415,1.190415,438369543
2023-02-07,1.190357,1.269726,1.190325,1.268975,1.268975,577383745
2023-02-08,1.269234,1.340357,1.263517,1.303970,1.303970,947174326
2023-02-09,1.304250,1.344698,1.216989,1.228342,1.228342,1272709220
2023-02-10,1.228480,1.308800,1.220508,1.230595,1.230595,1009957719
2023-02-11,1.230424,1.255009,1.218026,1.251412,1.251412,452302092
2023-02-12,1.251252,1.300127,1.229917,1.238516,1.238516,543445136
2023-02-13,1.238334,1.242274,1.144372,1.186845,1.186845,748185120
2023-02-14,1.186454,1.259244,1.169728,1.258773,1.258773,770359563
2023-02-15,1.258687,1.330509,1.234439,1.330032,1.330032,613493994
2023-02-16,1.329800,1.462005,1.321436,1.371723,1.371723,1219004023
2023-02-17,1.371665,1.536422,1.371665,1.525588,1.525588,1303138204
2023-02-18,1.525579,1.559103,1.478383,1.486840,1.486840,774164641
2023-02-19,1.486768,1.533781,1.472298,1.478552,1.478552,719130733
2023-02-20,1.479609,1.506097,1.442336,1.474328,1.474328,628000707
2023-02-21,1.474428,1.500601,1.368997,1.384936,1.384936,790150889
2023-02-22,1.385113,1.398883,1.324411,1.397024,1.397024,722694672
2023-02-23,1.396782,1.416687,1.340060,1.354701,1.354701,534094666
2023-02-24,1.354599,1.361690,1.252778,1.265957,1.265957,617649145
2023-02-25,1.266012,1.276757,1.202570,1.248850,1.248850,471995898
2023-02-26,1.248660,1.298177,1.239866,1.281183,1.281183,413456032
2023-02-27,1.281284,1.285198,1.217959,1.235484,1.235484,551274461
2023-02-28,1.235537,1.242725,1.187855,1.195239,1.195239,508009083
2023-03-01,1.195249,1.259784,1.194377,1.248236,1.248236,487108422
2023-03-02,1.248277,1.251312,1.194467,1.224773,1.224773,371118481
2023-03-03,1.225004,1.227369,1.138153,1.167757,1.167757,558368482
2023-03-04,1.167763,1.175975,1.101370,1.126445,1.126445,332913156
2023-03-05,1.126699,1.158380,1.121060,1.137450,1.137450,306480585
2023-03-06,1.137249,1.145146,1.117468,1.131752,1.131752,320320685
2023-03-07,1.131719,1.167494,1.118396,1.149590,1.149590,509069836
2023-03-08,1.149604,1.156088,1.047851,1.051788,1.051788,562549015
2023-03-09,1.051937,1.090910,0.986068,1.015364,1.015364,701878025
2023-03-10,1.015623,1.065671,0.949270,1.058904,1.058904,872566312
2023-03-11,1.059036,1.086314,1.000901,1.064282,1.064282,714358473
2023-03-12,1.064218,1.156998,1.049017,1.156988,1.156988,705749746
2023-03-13,1.156473,1.201192,1.098717,1.193400,1.193400,947657046
2023-03-14,1.193632,1.245239,1.149985,1.200760,1.200760,993352077
2023-03-15,1.200975,1.230586,1.083624,1.114244,1.114244,789028694
2023-03-16,1.114894,1.155740,1.106257,1.150747,1.150747,468155801
2023-03-17,1.150753,1.229343,1.139829,1.224500,1.224500,546591846
2023-03-18,1.224648,1.250844,1.170238,1.171612,1.171612,540691072
2023-03-19,1.171560,1.220073,1.165620,1.168957,1.168957,435055212
2023-03-20,1.169139,1.173238,1.102926,1.104097,1.104097,656302222
2023-03-21,1.104258,1.167564,1.090653,1.156507,1.156507,551438948
2023-03-22,1.156265,1.161755,1.092729,1.109952,1.109952,581371141
2023-03-23,1.109932,1.156139,1.103141,1.137024,1.137024,424503495
2023-03-24,1.136973,1.147066,1.074288,1.097398,1.097398,484026769
