Date,Open,High,Low,Close,Adj Close,Volume
2022-11-02,0.999918,1.000079,0.999865,0.999996,0.999996,76399032768
2022-11-03,0.999979,1.000048,0.999944,1.000007,1.000007,61590549857
2022-11-04,1.000007,1.000119,0.999959,1.000076,1.000076,88078834184
2022-11-05,1.000075,1.000180,1.000040,1.000119,1.000119,57121137337
2022-11-06,1.000121,1.000164,0.999994,1.000090,1.000090,51095877870
2022-11-07,1.000101,1.000165,1.000039,1.000094,1.000094,72598608064
2022-11-08,1.000094,1.000515,1.000014,1.000032,1.000032,162734866334
2022-11-09,1.000043,1.000043,0.998526,0.998600,0.998600,143975136007
2022-11-10,0.998634,0.998975,0.981525,0.997835,0.997835,114807119109
2022-11-11,0.997814,0.998569,0.996885,0.998218,0.998218,74933538836
2022-11-12,0.998198,0.998823,0.997773,0.998616,0.998616,40298138489
2022-11-13,0.998617,0.999066,0.998463,0.998755,0.998755,40189889540
2022-11-14,0.998750,0.999134,0.998576,0.999013,0.999013,65634612428
2022-11-15,0.999021,0.999243,0.998756,0.999130,0.999130,47859299075
2022-11-16,0.999136,0.999406,0.998988,0.999229,0.999229,45661177296
2022-11-17,0.999231,0.999645,0.999203,0.999402,0.999402,37744442250
2022-11-18,0.999396,0.999468,0.999080,0.999163,0.999163,34879098921
2022-11-19,0.999175,0.999292,0.999046,0.999102,0.999102,23288439137
2022-11-20,0.999087,0.999207,0.998770,0.998982,0.998982,33834889406
2022-11-21,0.998995,0.999169,0.998646,0.999089,0.999089,54558293762
2022-11-22,0.999081,0.999309,0.998874,0.999157,0.999157,44056204568
2022-11-23,0.999166,0.999235,0.998954,0.999194,0.999194,45720458651
2022-11-24,0.999191,0.999507,0.999123,0.999421,0.999421,36841695607
2022-11-25,0.999417,0.999590,0.999404,0.999578,0.999578,25728613650
2022-11-26,0.999577,0.999626,0.999507,0.999574,0.999574,25190862393
2022-11-27,0.999568,0.999654,0.999503,0.999604,0.999604,27588594951
2022-11-28,0.999600,0.999773,0.999593,0.999662,0.999662,37268352299
2022-11-29,0.999662,0.999779,0.999606,0.999744,0.999744,31450915067
2022-11-30,0.999733,1.000053,0.999651,1.000015,1.000015,37405224166
2022-12-01,1.000029,1.000094,0.999956,1.000044,1.000044,29913541569
2022-12-02,1.000042,1.000140,1.000017,1.000065,1.000065,26380777290
2022-12-03,1.000055,1.000105,1.000028,1.000061,1.000061,20609261957
2022-12-04,1.000061,1.000169,1.000020,1.000120,1.000120,21649754992
2022-12-05,1.000125,1.000205,1.000040,1.000054,1.000054,28743587598
2022-12-06,1.000076,1.000151,1.000036,1.000077,1.000077,25563996757
2022-12-07,1.000065,1.000122,0.999981,1.000002,1.000002,25829885797
2022-12-08,1.000016,1.000134,0.999982,1.000127,1.000127,25868764140
2022-12-09,1.000121,1.000157,1.000038,1.000057,1.000057,25000886944
2022-12-10,1.000061,1.000088,1.000025,1.000046,1.000046,16256414916
2022-12-11,1.000033,1.000103,1.000033,1.000078,1.000078,17036610394
2022-12-12,1.000085,1.000212,1.000024,1.000107,1.000107,25872687355
2022-12-13,1.000111,1.000573,0.999972,1.000017,1.000017,37452330494
2022-12-14,1.000028,1.000132,0.999964,1.000105,1.000105,31427740393
2022-12-15,1.000109,1.000186,1.000039,1.000078,1.000078,24979746073
2022-12-16,1.000077,1.000180,1.000023,1.000157,1.000157,31897990627
2022-12-17,1.000129,1.000296,1.000073,1.000161,1.000161,21306704152
2022-12-18,1.000134,1.000220,1.000075,1.000155,1.000155,14422416298
2022-12-19,1.000149,1.000207,1.000048,1.000080,1.000080,21820408554
2022-12-20,1.000072,1.000199,1.000052,1.000111,1.000111,26224288350
2022-12-21,1.000094,1.000191,1.000037,1.000077,1.000077,18469483242
2022-12-22,1.000079,1.000122,0.999972,1.000011,1.000011,20067291688
2022-12-23,1.000002,1.000069,0.999936,0.999981,0.999981,18370924559
2022-12-24,0.999981,1.000061,0.999955,0.999992,0.999992,11647419533
2022-12-25,0.999989,1.000053,0.999893,0.999943,0.999943,14856104217
2022-12-26,0.999934,1.000020,0.999894,0.999995,0.999995,14986560291
2022-12-27,0.999964,1.000019,0.999828,0.999850,0.999850,18554435182
2022-12-28,0.999855,0.999921,0.999652,0.999686,0.999686,21161758512
2022-12-29,0.999679,0.999838,0.999599,0.999735,0.999735,18567214596
2022-12-30,0.999731,0.999775,0.999630,0.999659,0.999659,19162959224
2022-12-31,0.999669,0.999779,0.999653,0.999674,0.999674,13466542553
2023-01-01,0.999680,0.999761,0.999567,0.999692,0.999692,11344984018
2023-01-02,0.999688,0.999844,0.999621,0.999771,0.999771,16348780894
2023-01-03,0.999783,0.999896,0.999722,0.999759,0.999759,18233713873
2023-01-04,0.999751,0.999869,0.999721,0.999763,0.999763,24715975399
2023-01-05,0.999754,0.999905,0.999694,0.999697,0.999697,19334292777
2023-01-06,0.999710,0.999846,0.999626,0.999738,0.999738,20350836697
2023-01-07,0.999732,0.999907,0.999697,0.999896,0.999896,11626878301
2023-01-08,0.999895,1.000019,0.999844,0.999957,0.999957,14853747515
2023-01-09,0.999945,1.000069,0.999900,0.999999,0.999999,31331363115
2023-01-10,0.999997,1.000140,0.999921,1.000100,1.000100,23843949758
2023-01-11,1.000094,1.000161,0.999967,1.000019,1.000019,25576360686
2023-01-12,1.000061,1.000150,0.999965,1.000092,1.000092,41556485542
2023-01-13,1.000121,1.000219,1.000043,1.000214,1.000214,35704375577
2023-01-14,1.000207,1.000403,1.000119,1.000157,1.000157,53708266585
2023-01-15,1.000144,1.000503,1.000114,1.000374,1.000374,30028224816
2023-01-16,1.000348,1.000452,1.000090,1.000126,1.000126,35957366329
2023-01-17,1.000130,1.000283,1.000061,1.000103,1.000103,32250868598
2023-01-18,1.000106,1.000297,0.999972,0.999990,0.999990,40496222408
2023-01-19,0.999990,1.000095,0.999947,1.000023,1.000023,25966707878
2023-01-20,1.000006,1.000243,0.999974,1.000179,1.000179,33794858528
2023-01-21,1.000183,1.000409,1.000128,1.000217,1.000217,40470629184
2023-01-22,1.000224,1.000267,1.000130,1.000234,1.000234,32852491605
2023-01-23,1.000220,1.000246,1.000091,1.000204,1.000204,35271449760
2023-01-24,1.000201,1.000328,1.000082,1.000130,1.000130,34777970359
2023-01-25,1.000129,1.000299,1.000093,1.000175,1.000175,39242817276
2023-01-26,1.000193,1.000269,1.000060,1.000082,1.000082,34910787321
2023-01-27,1.000088,1.000279,1.000055,1.000182,1.000182,34658058512
2023-01-28,1.000176,1.000297,1.000132,1.000194,1.000194,23967491540
2023-01-29,1.000202,1.000310,1.000092,1.000099,1.000099,33570913369
2023-01-30,1.000089,1.000157,1.000037,1.000093,1.000093,37178895589
2023-01-31,1.000081,1.000169,0.999994,1.000117,1.000117,31416134222
2023-02-01,1.000138,1.000238,1.000048,1.000098,1.000098,36688644471
2023-02-02,1.000088,1.000328,1.000083,1.000140,1.000140,43575657052
2023-02-03,1.000142,1.000276,1.000078,1.000131,1.000131,36792033814
2023-02-04,1.000122,1.000162,1.000054,1.000100,1.000100,24493083193
2023-02-05,1.000093,1.000268,1.000089,1.000198,1.000198,30313569702
2023-02-06,1.000209,1.000274,1.000067,1.000102,1.000102,32088027094
2023-02-07,1.000096,1.000274,1.000030,1.000077,1.000077,39183502892
2023-02-08,1.000088,1.000243,1.000039,1.000131,1.000131,39133872723
2023-02-09,1.000129,1.000267,1.000032,1.000159,1.000159,47895876169
2023-02-10,1.000157,1.000365,1.000116,1.000153,1.000153,37581182134
2023-02-11,1.000211,1.000257,1.000090,1.000163,1.000163,22803314101
2023-02-12,1.000147,1.000286,1.000108,1.000210,1.000210,24662650244
2023-02-13,1.000213,1.002496,1.000167,1.000933,1.000933,41054083637
2023-02-14,1.000923,1.001134,1.000355,1.000404,1.000404,40374822815
2023-02-15,1.000405,1.000547,1.000177,1.000218,1.000218,44524116301
2023-02-16,1.000225,1.000316,1.000094,1.000163,1.000163,57045633961
2023-02-17,1.000163,1.000244,1.000101,1.000221,1.000221,53478834233
2023-02-18,1.000215,1.000331,1.000145,1.000182,1.000182,30777314971
2023-02-19,1.000181,1.000291,1.000155,1.000237,1.000237,39281755451
2023-02-20,1.000248,1.000283,1.000117,1.000187,1.000187,44403471554
2023-02-21,1.000181,1.000223,1.000078,1.000132,1.000132,45397558230
2023-02-22,1.000146,1.000368,1.000068,1.000099,1.000099,43805622619
2023-02-23,1.000096,1.000216,1.000059,1.000124,1.000124,40733371959
2023-02-24,1.000117,1.000227,1.000025,1.000070,1.000070,39747788121
2023-02-25,1.000072,1.000175,1.000050,1.000132,1.000132,25281973906
2023-02-26,1.000132,1.000176,1.000052,1.000087,1.000087,23103836401
2023-02-27,1.000080,1.000196,1.000047,1.000175,1.000175,31170898346
2023-02-28,1.000140,1.000255,1.000078,1.000154,1.000154,29878544329
2023-03-01,1.000169,1.000323,1.000070,1.000144,1.000144,33994082293
2023-03-02,1.000132,1.000321,1.000023,1.000091,1.000091,28824873446
2023-03-03,1.000085,1.000360,1.000058,1.000100,1.000100,37747411845
2023-03-04,1.000098,1.000243,1.000072,1.000114,1.000114,18409338907
2023-03-05,1.000119,1.000238,1.000053,1.000107,1.000107,19088160147
2023-03-06,1.000098,1.000167,0.999974,1.000011,1.000011,24736796655
2023-03-07,1.000017,1.000081,0.999936,1.000013,1.000013,31500223933
2023-03-08,1.000016,1.000048,0.999963,1.000007,1.000007,31323198703
2023-03-09,1.000006,1.000043,0.999816,0.999986,0.999986,41653343124
2023-03-10,0.999979,1.003420,0.999866,1.003047,1.003047,55191206438
2023-03-11,1.003025,1.029628,1.002796,1.007690,1.007690,65038416671
2023-03-12,1.007690,1.016292,1.005939,1.007149,1.007149,48442153750
2023-03-13,1.007366,1.011596,1.001292,1.003870,1.003870,72852500939
2023-03-14,1.004052,1.006482,1.001852,1.003247,1.003247,74778462453
2023-03-15,1.003171,1.005407,1.001278,1.003946,1.003946,62575628923
2023-03-16,1.003946,1.004448,1.001129,1.002134,1.002134,46345690965
2023-03-17,1.002178,1.003719,1.000804,1.002326,1.002326,61866017598
2023-03-18,1.002197,1.003585,1.001139,1.002337,1.002337,47735900216
2023-03-19,1.002369,1.003424,1.001169,1.003007,1.003007,44405090365
2023-03-20,1.003047,1.003802,1.000976,1.001790,1.001790,54497686907
2023-03-21,1.001808,1.003556,0.999980,1.001536,1.001536,49904460369
2023-03-22,1.001498,1.002836,0.999640,1.001879,1.001879,50711682141
2023-03-23,1.001917,1.003147,0.999935,1.000960,1.000960,39641340671
2023-03-24,1.001180,1.001719,1.000027,1.001259,1.001259,40600299923
