Date,Open,High,Low,Close,Adj Close,Volume
2022-11-02,1579.497925,1613.410645,1507.244751,1519.711792,1519.711792,23254218281
2022-11-03,1519.724854,1556.759644,1517.101685,1531.541748,1531.541748,14248351007
2022-11-04,1531.397583,1661.334717,1529.268433,1645.093384,1645.093384,20806964347
2022-11-05,1645.156494,1660.486450,1625.964233,1627.968018,1627.968018,11006973190
2022-11-06,1627.901123,1634.132446,1572.234741,1572.234741,1572.234741,11632744705
2022-11-07,1572.016968,1604.475342,1550.415527,1568.591309,1568.591309,15279963349
2022-11-08,1568.329590,1574.799805,1259.443115,1332.835571,1332.835571,42048003440
2022-11-09,1333.122437,1335.743530,1083.285645,1100.169800,1100.169800,38864492427
2022-11-10,1100.107178,1341.791138,1093.122559,1299.464600,1299.464600,28581002122
2022-11-11,1298.882446,1302.295288,1211.329590,1287.221069,1287.221069,20920539099
2022-11-12,1287.438354,1288.150879,1242.152222,1255.268311,1255.268311,10964962767
2022-11-13,1255.441284,1271.712524,1208.520996,1221.819214,1221.819214,10717455214
2022-11-14,1221.895508,1284.217651,1178.429077,1241.604248,1241.604248,15028035663
2022-11-15,1241.677734,1283.198730,1238.688232,1251.736206,1251.736206,11798011594
2022-11-16,1251.808838,1264.486328,1192.987793,1215.602539,1215.602539,11939561598
2022-11-17,1215.848633,1224.965698,1189.152710,1200.808594,1200.808594,9723646871
2022-11-18,1200.802124,1226.737427,1200.802124,1212.300293,1212.300293,7979913378
2022-11-19,1212.215454,1227.837280,1200.475586,1218.426758,1218.426758,5978745776
2022-11-20,1218.436279,1224.077759,1137.933228,1142.466675,1142.466675,9651002684
2022-11-21,1142.395752,1142.395752,1084.857300,1108.353027,1108.353027,14080099208
2022-11-22,1107.895996,1136.442627,1081.138184,1135.173462,1135.173462,12040670755
2022-11-23,1135.421509,1184.997314,1130.022827,1183.199585,1183.199585,11242676044
2022-11-24,1183.345093,1211.627441,1180.379761,1203.983154,1203.983154,9706372376
2022-11-25,1203.799438,1203.799438,1174.823364,1198.925903,1198.925903,5483308196
